ticker,date,daily_daily_daily_1d_rs_vs_SPY,daily_daily_daily_1d_stock_return,daily_daily_daily_1d_benchmark_return_SPY,daily_daily_daily_3d_rs_vs_SPY,daily_daily_daily_3d_stock_return,daily_daily_daily_3d_benchmark_return_SPY,daily_daily_daily_5d_rs_vs_SPY,daily_daily_daily_5d_stock_return,daily_daily_daily_5d_benchmark_return_SPY,daily_daily_monthly_22d_rs_vs_SPY,daily_daily_monthly_22d_stock_return,daily_daily_monthly_22d_benchmark_return_SPY,daily_daily_monthly_44d_rs_vs_SPY,daily_daily_monthly_44d_stock_return,daily_daily_monthly_44d_benchmark_return_SPY,daily_daily_quarterly_132d_rs_vs_SPY,daily_daily_quarterly_132d_stock_return,daily_daily_quarterly_132d_benchmark_return_SPY,daily_daily_quarterly_66d_rs_vs_SPY,daily_daily_quarterly_66d_stock_return,daily_daily_quarterly_66d_benchmark_return_SPY,daily_daily_weekly_14d_rs_vs_SPY,daily_daily_weekly_14d_stock_return,daily_daily_weekly_14d_benchmark_return_SPY,daily_daily_weekly_7d_rs_vs_SPY,daily_daily_weekly_7d_stock_return,daily_daily_weekly_7d_benchmark_return_SPY,daily_daily_yearly_252d_rs_vs_SPY,daily_daily_yearly_252d_stock_return,daily_daily_yearly_252d_benchmark_return_SPY,timeframe,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,exchange_NASDAQ,exchange_NYSE,exchange_AMEX,rating_Neutral,rating_Buy,rating_Sell,rating_Strong_buy,rating_Strong_sell,filter_applied,universe_name,generation_source,generation_date,daily_daily_daily_1d_rs_vs_SPY_per_SP500,daily_daily_daily_3d_rs_vs_SPY_per_SP500,daily_daily_daily_5d_rs_vs_SPY_per_SP500,daily_daily_monthly_22d_rs_vs_SPY_per_SP500,daily_daily_monthly_44d_rs_vs_SPY_per_SP500,daily_daily_quarterly_132d_rs_vs_SPY_per_SP500,daily_daily_quarterly_66d_rs_vs_SPY_per_SP500,daily_daily_weekly_14d_rs_vs_SPY_per_SP500,daily_daily_weekly_7d_rs_vs_SPY_per_SP500,daily_daily_yearly_252d_rs_vs_SPY_per_SP500,rs_source_file,benchmark_ticker,percentile_universe,percentile_mapping,rs_method,configuration_snapshot
CDW,2025-11-19,1,-0,0,1,-0,-0,1,-0,-0,1,-0,-0,1,-0,0,1,-0,0,1,-0,0,1,-0,-0,1,-0,-0,1,-0,0,daily,21450711933,USD,Technology services,Information technology services,NASDAQ,Buy,2025-10-29,2025-08-06,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,56,20,25,22,16,10,24,16,40,16,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
CEG,2025-11-19,1,0,0,1,0,-0,1,0,-0,1,-0,-0,1,0,0,1,0,0,1,0,0,1,-0,-0,1,-0,-0,1,1,0,daily,98901353882,USD,Utilities,Electric utilities,NASDAQ,Buy,2025-11-10,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Utilities, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, PHLX Utilities Sector",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,99,97,82,56,76,74,72,29,63,88,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
CHTR,2025-11-19,1,-0,0,1,-0,-0,1,-0,-0,1,-0,-0,1,-0,0,0,-1,0,1,-0,0,1,-0,-0,1,-0,-0,0,-1,0,daily,40652422458,USD,Consumer services,Cable/Satellite TV,NASDAQ,Neutral,2025-10-24,2025-07-25,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Russell 3000, Russell 1000, NASDAQ Telecommunications",True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,6,13,7,6,4,2,4,7,15,3,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
CMCSA,2025-11-19,1,-0,0,1,-0,-0,1,-0,-0,1,-0,-0,1,-0,0,1,-0,0,1,-0,0,1,-0,-0,1,-0,-0,1,-0,0,daily,124353518810,USD,Consumer services,Cable/Satellite TV,NASDAQ,Buy,2025-10-23,2025-07-31,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Russell 3000, Russell 1000, NASDAQ Telecommunications",True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,15,38,38,27,17,17,16,57,58,8,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
COST,2025-11-19,1,-0,0,1,-0,-0,1,-0,-0,1,-0,-0,1,-0,0,1,-0,0,1,-0,0,1,-0,-0,1,-0,-0,1,-0,0,daily,417462727620,USD,Retail trade,Specialty stores,NASDAQ,Buy,2025-09-25,2025-05-29,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Staples, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,41,25,51,49,40,30,37,49,37,52,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
CPRT,2025-11-19,1,0,0,1,0,-0,1,0,-0,1,-0,-0,1,-0,0,1,-0,0,1,-0,0,1,-0,-0,1,-0,-0,1,-0,0,daily,47036609811,USD,Retail trade,Specialty stores,NASDAQ,Buy,2025-09-03,2025-05-22,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,60,80,79,35,31,6,33,53,73,11,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
CRWD,2025-11-19,1,0,0,1,-0,-0,1,-0,-0,1,0,-0,1,0,0,1,0,0,1,0,0,1,-0,-0,1,-0,-0,1,1,0,daily,104086036873,USD,Technology services,Packaged software,NASDAQ,Buy,2025-08-27,2025-06-03,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,85,26,30,79,65,69,85,47,21,87,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
CSCO,2025-11-19,1,0,0,1,0,-0,1,0,-0,1,0,-0,1,0,0,1,0,0,1,0,0,1,0,-0,1,0,-0,1,0,0,daily,270824280706,USD,Electronic technology,Telecommunications equipment,NASDAQ,Buy,2025-11-12,2025-08-13,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Information Technology, S&P 100, ISE CTA Cloud Computing, Russell 3000, Dow Jones Composite Average, Russell 1000, NASDAQ Telecommunications, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,84,79,99,90,82,80,81,91,98,82,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
CSGP,2025-11-19,1,-0,0,1,-0,-0,1,-0,-0,1,-0,-0,1,-0,0,1,-0,0,1,-0,0,1,-0,-0,1,-0,-0,1,-0,0,daily,37861633846,USD,Technology services,Internet software/Services,NASDAQ,Buy,2025-10-28,2025-07-22,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Real Estate, Russell 3000, Russell 1000, S&P 500 ESG, NASDAQ Real Estate and Other Financial Services, KBW NASDAQ Financial Technology Index",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,21,30,31,17,3,28,8,36,48,40,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
CSX,2025-11-19,1,-0,0,1,-0,-0,1,-0,-0,1,-0,-0,1,0,0,1,0,0,1,-0,0,1,-0,-0,1,-0,-0,1,-0,0,daily,60421216558,USD,Transportation,Railroads,NASDAQ,Buy,2025-10-15,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, Dow Jones Transportation Average, S&P 500 Industrials, Russell 3000, Dow Jones Composite Average, Russell 1000, NASDAQ Transportation, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,55,34,33,37,61,66,46,39,33,49,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
CTAS,2025-11-19,1,-0,0,1,-0,-0,1,-0,-0,1,-0,-0,1,-0,0,1,-0,0,1,-0,0,1,-0,-0,1,-0,-0,1,-0,0,daily,85830272758,USD,Consumer services,Other consumer services,NASDAQ,Neutral,2025-09-24,2025-07-17,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,49,46,71,52,37,27,28,66,64,25,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
CTSH,2025-11-19,1,0,0,1,-0,-0,1,-0,-0,1,0,-0,1,0,0,1,-0,0,1,0,0,1,0,-0,1,-0,-0,1,-0,0,daily,35008220774,USD,Technology services,Information technology services,NASDAQ,Buy,2025-10-29,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,75,71,56,87,64,34,61,72,69,46,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
DASH,2025-11-19,1,-0,0,1,-0,-0,1,0,-0,1,-0,-0,1,-0,0,1,0,0,1,-0,0,1,-0,-0,1,-0,-0,1,0,0,daily,106281796791,USD,Transportation,Air freight/Couriers,NASDAQ,Buy,2025-10-29,2025-08-06,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,2,40,92,3,6,53,12,3,62,67,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
DDOG,2025-11-19,1,-0,0,1,-0,-0,1,-0,-0,1,0,-0,1,0,0,1,1,0,1,0,0,1,0,-0,1,-0,-0,1,0,0,daily,44049998216,USD,Technology services,Packaged software,NASDAQ,Buy,2025-10-30,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,55,10,15,91,96,90,91,97,3,81,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
DXCM,2025-11-19,1,-0,0,1,0,-0,1,0,-0,1,-0,-0,1,-0,0,1,-0,0,1,-0,0,1,-0,-0,1,0,-0,1,-0,0,daily,29850858168,USD,Health technology,Medical specialties,NASDAQ,Strong buy,2025-10-23,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,33,91,78,13,9,7,7,11,99,13,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
EA,2025-11-19,1,-0,0,1,0,-0,1,-0,-0,1,0,-0,1,0,0,1,0,0,1,0,0,1,0,-0,1,0,-0,1,0,0,daily,43093200600,USD,Technology services,Packaged software,NASDAQ,Buy,2025-10-28,2025-07-29,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,53,75,74,69,88,83,83,74,77,73,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
EXC,2025-11-19,1,-0,0,1,-0,-0,1,-0,-0,1,-0,-0,1,0,0,1,0,0,1,0,0,1,-0,-0,1,0,-0,1,0,0,daily,44863634225,USD,Utilities,Electric utilities,NASDAQ,Neutral,2025-10-29,2025-07-31,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Utilities, Russell 3000, Dow Jones Utility Average, Dow Jones Composite Average, Russell 1000, NASDAQ Industrials, S&P 500 ESG, PHLX Utilities Sector",True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,16,63,69,49,71,61,62,54,79,70,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
FANG,2025-11-19,1,-0,0,1,-0,-0,1,0,-0,1,0,-0,1,0,0,1,0,0,1,0,0,1,0,-0,1,0,-0,1,-0,0,daily,41674422987,USD,Energy minerals,Oil & gas production,NASDAQ,Strong buy,2025-11-10,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Energy, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,35,66,90,84,70,55,65,87,91,28,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
FAST,2025-11-19,1,-0,0,1,-0,-0,1,-0,-0,1,-0,-0,1,-0,0,1,-0,0,1,-0,0,1,-0,-0,1,-0,-0,1,-0,0,daily,57335923319,USD,Distribution services,Wholesale distributors,NASDAQ,Neutral,2025-10-13,2025-07-14,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,26,42,42,36,13,48,15,38,28,51,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
FTNT,2025-11-19,1,-0,0,1,-0,-0,1,-0,-0,1,-0,-0,1,-0,0,1,-0,0,1,-0,0,1,-0,-0,1,-0,-0,1,-0,0,daily,59500560126,USD,Technology services,Information technology services,NASDAQ,Neutral,2025-10-30,2025-08-06,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG",True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,39,28,47,43,56,15,53,35,36,22,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
GEHC,2025-11-19,1,0,0,1,-0,-0,1,-0,-0,1,-0,-0,1,-0,0,1,-0,0,1,-0,0,1,-0,-0,1,-0,-0,1,-0,0,daily,33826680037,USD,Health technology,Medical specialties,NASDAQ,Strong buy,2025-10-29,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Russell 3000, Russell 1000, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,87,55,39,54,54,44,54,46,54,31,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
GFS,2025-11-19,1,0,0,1,-0,-0,1,-0,-0,1,-0,-0,1,-0,0,1,-0,0,1,-0,0,1,-0,-0,1,-0,-0,1,-0,0,daily,18693983940,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-11-11,2025-08-05,"NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,,,,,,,,,,,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
GILD,2025-11-19,1,0,0,1,0,-0,1,0,-0,1,0,-0,1,0,0,1,0,0,1,0,0,1,0,-0,1,0,-0,1,0,0,daily,142382590027,USD,Health technology,Biotechnology,NASDAQ,Buy,2025-10-23,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, S&P 100, Russell 3000, Russell 1000, NASDAQ Biotechnology, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,74,89,94,81,80,78,69,92,97,85,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
GOOG,2025-11-19,1,0,0,1,0,-0,1,0,-0,1,0,-0,1,0,0,2,1,0,1,0,0,1,0,-0,1,0,-0,1,1,0,daily,2509549439362,USD,Technology services,Internet software/Services,NASDAQ,Strong buy,2025-10-28,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,89,98,87,93,85,94,92,84,82,91,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
GOOGL,2025-11-19,1,0,0,1,0,-0,1,0,-0,1,0,-0,1,0,0,2,1,0,1,0,0,1,0,-0,1,0,-0,1,1,0,daily,2509549439362,USD,Technology services,Internet software/Services,NASDAQ,Strong buy,2025-10-28,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,91,99,89,94,87,96,93,85,83,92,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
HON,2025-11-19,1,-0,0,1,-0,-0,1,-0,-0,1,-0,-0,1,-0,0,1,-0,0,1,-0,0,1,-0,-0,1,-0,-0,1,-0,0,daily,141302573596,USD,Electronic technology,Aerospace & defense,NASDAQ,Buy,2025-10-23,2025-07-24,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Industrials, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,per_processor,2026-02-11T13:09:32.976936,44,15,27,63,51,39,44,42,42,37,rs_SPY_ibd_stocks_daily_2_20251119.csv,SPY,SP500,SPY:SP500,ibd,RS_percentile_mapping_stocks=SPY:SP500
