ticker,description,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,exchange_NASDAQ,exchange_NYSE,exchange_AMEX,rating_Neutral,rating_Buy,rating_Sell,rating_Strong_buy,rating_Strong_sell,filter_applied,universe_name,generation_source,generation_date
UPC,Universe Pharmaceuticals Inc,2123784.0,USD,Health technology,Pharmaceuticals: major,NASDAQ,Neutral,,,NASDAQ Composite,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
REGN,"Regeneron Pharmaceuticals, Inc.",62283522712.0,USD,Health technology,Pharmaceuticals: major,NASDAQ,Buy,2025-10-30,2025-08-01,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Russell 3000, Russell 1000, NASDAQ Biotechnology, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
MTD,"Mettler-Toledo International, Inc.",26465027838.0,USD,Health technology,Medical specialties,NYSE,Buy,2025-11-06,2025-07-31,"S&P 500, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, S&P 500 ESG",False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
UTHR,United Therapeutics Corporation,13984864525.0,USD,Health technology,Pharmaceuticals: major,NASDAQ,Buy,2025-10-29,2025-07-30,"NASDAQ Composite, S&P MidCap 400, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000, NASDAQ Biotechnology",True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
ARGX,argenx SE,42655832841.137,USD,Health technology,Biotechnology,NASDAQ,Strong buy,2026-02-26,2025-07-31,"NASDAQ Composite, NASDAQ Biotechnology",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
TMO,Thermo Fisher Scientific Inc,184455973299.0,USD,Health technology,Medical specialties,NYSE,Buy,2025-10-22,2025-07-23,"S&P 500, S&P 500 Health Care, S&P 100, Russell 3000, Russell 1000, S&P 500 ESG",False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
TRAW,"Traws Pharma, Inc.",9959999.0,USD,Health technology,Biotechnology,NASDAQ,Neutral,2025-11-13,2025-08-14,NASDAQ Composite,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
LLY,Eli Lilly and Company,696620571821.0,USD,Health technology,Pharmaceuticals: major,NYSE,Buy,2025-10-30,2025-08-07,"S&P 500, S&P 500 Health Care, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, S&P 500 ESG",False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
VRTX,Vertex Pharmaceuticals Incorporated,99269332125.0,USD,Health technology,Pharmaceuticals: major,NASDAQ,Buy,2025-10-29,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Biotechnology",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
AMGN,Amgen Inc.,155898825241.0,USD,Health technology,Biotechnology,NASDAQ,Buy,2025-10-29,2025-08-05,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Health Care, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, NASDAQ Biotechnology, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
IDXX,"IDEXX Laboratories, Inc.",51340608656.0,USD,Health technology,Medical specialties,NASDAQ,Buy,2025-11-04,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
BIO,"Bio-Rad Laboratories, Inc.",8023641802.0,USD,Health technology,Medical specialties,NYSE,Buy,2025-10-23,2025-07-31,"S&P MidCap 400, Russell 3000, Russell 1000",False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
WAT,Waters Corporation,17627476126.0,USD,Health technology,Medical specialties,NYSE,Buy,2025-11-04,2025-08-04,"S&P 500, S&P 500 Health Care, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000, S&P 500 ESG",False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
AGIO,"Agios Pharmaceuticals, Inc.",2234584427.0,USD,Health technology,Pharmaceuticals: major,NASDAQ,Buy,2025-10-30,2025-07-31,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Biotechnology, Mini-Russell 2000",True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
BIIB,Biogen Inc.,20045147403.0,USD,Health technology,Pharmaceuticals: major,NASDAQ,Buy,2025-10-22,2025-07-31,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Russell 3000, Russell 1000, NASDAQ Biotechnology, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
RMD,ResMed Inc.,41753122088.0,USD,Health technology,Medical specialties,NYSE,Buy,2025-10-23,2025-07-31,"S&P 500, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, S&P 500 ESG",False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
JNJ,Johnson & Johnson,425047739899.0,USD,Health technology,Pharmaceuticals: major,NYSE,Buy,2025-10-21,2025-07-16,"S&P 500, Dow Jones Industrial Average, S&P 500 Health Care, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, NYSE Arca Major Market",False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
ABT,Abbott Laboratories,229026991380.0,USD,Health technology,Medical specialties,NYSE,Buy,2025-10-15,2025-07-17,"S&P 500, S&P 500 Health Care, S&P 100, Russell 3000, Russell 1000, S&P 500 ESG",False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
ILMN,"Illumina, Inc.",15174801215.0,USD,Health technology,Medical specialties,NASDAQ,Buy,2025-10-30,2025-07-31,"NASDAQ Composite, S&P MidCap 400, Russell 3000, Russell 1000, NASDAQ Biotechnology",True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
SYK,Stryker Corporation,150755237212.0,USD,Health technology,Medical specialties,NYSE,Buy,2025-10-30,2025-07-31,"S&P 500, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, S&P 500 ESG",False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
ISRG,"Intuitive Surgical, Inc.",170011069085.0,USD,Health technology,Medical specialties,NASDAQ,Buy,2025-10-16,2025-07-22,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000",True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
PTCT,"PTC Therapeutics, Inc.",3929008111.0,USD,Health technology,Pharmaceuticals: major,NASDAQ,Buy,2025-10-23,2025-08-07,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Biotechnology, Mini-Russell 2000",True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
NVS,Novartis AG,239616062135.936,USD,Health technology,Pharmaceuticals: major,NYSE,Neutral,2025-10-28,2025-07-17,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
IQV,"IQVIA Holdings, Inc.",31919199066.0,USD,Health technology,Biotechnology,NYSE,Buy,2025-10-22,2025-07-22,"S&P 500, S&P 500 Health Care, Russell 3000, Russell 1000, S&P 500 ESG",False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
WST,"West Pharmaceutical Services, Inc.",17581341145.0,USD,Health technology,Medical specialties,NYSE,Buy,2025-10-23,2025-07-24,"S&P 500, S&P 500 Health Care, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000",False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
STE,STERIS plc (Ireland),24482795571.0,USD,Health technology,Medical specialties,NYSE,Buy,2025-11-10,2025-08-06,"S&P 500, S&P 500 Health Care, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000",False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,sector=Health technology,ticker_universe_sectors_Health_technology,simple_universe_generator,2025-09-21T00:11:25.045060
